,date,fiscal_balance,velocity_bills_issued_as_percent_gdp,bills_supply_trend,value,value_trend
148,2011-01-01,-51294454093.25,-0.5777767344684901,-0.34770415076509287,3.46,2.8002946384324754
149,2011-04-01,-56155697770.6875,-0.6356398270004597,-0.38181417923048633,3.21,2.7643350842527155
150,2011-07-01,-86922613550.0,-0.9927944255969237,-0.4112387978755978,2.42666666666667,2.7313211425330106
151,2011-10-01,-64525111052.3125,-0.7392665630072714,-0.4356473487236625,2.04666666666667,2.70112734255609
152,2012-01-01,-64935491633.1875,-0.7472712618011614,-0.45473000437956634,2.03666666666667,2.6736002668300283
153,2012-04-01,-67324260867.5625,-0.7785588777677704,-0.46820127149196655,1.82333333333333,2.648558967225526
154,2012-07-01,-56816991571.75,-0.6590809034732346,-0.47580366510385375,1.64333333333333,2.6257956418343906
155,2012-10-01,-76290468790.875,-0.8911805765829561,-0.477311557056477,1.70666666666667,2.605076589243358
156,2013-01-01,-85012405278.1875,-1.0001417955268244,-0.47253520161449925,1.95,2.5861434572755386
157,2013-04-01,-69162697355.5,-0.8167323301987537,-0.4613249414832099,1.99666666666667,2.5687148036098137
158,2013-07-01,-71637810659.875,-0.8503806876842509,-0.44357559739161334,2.71,2.5524879860466543
159,2013-10-01,-79888907472.9375,-0.9545293601797705,-0.41923104441817594,2.74666666666667,2.537141400546905
160,2014-01-01,-73465298431.125,-0.8820775965087537,-0.3882889782389565,2.76333333333333,2.5223370855281866
161,2014-04-01,-53682937955.375,-0.6458687360266178,-0.35080587448085376,2.62333333333333,2.507723711261637
162,2014-07-01,-24322514991.6875,-0.292253229274685,-0.30690214436564345,2.49666666666667,2.4929399735698663
163,2014-10-01,-25468711377.375,-0.30644451367308767,-0.25676748983346964,2.28,2.4776184113850324
164,2015-01-01,-5663447319.5625,-0.06803385507132753,-0.20066646133739552,1.96666666666667,2.461389668084085
165,2015-04-01,18397861891.8125,0.22013821873171047,-0.13894422150362173,2.16666666666667,2.4438872168763384
166,2015-07-01,23757481503.125,0.28348859158428696,-0.07203251785490417,2.22,2.4247525708765294
167,2015-10-01,27271667587.5,0.3245861048930163,-0.000455867797745535,2.19,2.4036409988547565
168,2016-01-01,52440207875.4375,0.6202615368444818,0.07516204092320178,1.92,2.3802277680127166
169,2016-04-01,43340233869.6875,0.5121242739499339,0.15409173109698115,1.75333333333333,2.3542149354937063
170,2016-07-01,66980769636.75,0.7882367366353942,0.2354910950350907,1.56333333333333,2.325338710692072
171,2016-10-01,43218288108.375,0.5072196559746677,0.3183983284646415,2.13,2.2933774107857623
172,2017-01-01,27050309680.9375,0.31732583111157003,0.40172463611061343,2.44333333333333,2.258160032273879
173,2017-04-01,44375769808.3125,0.5191725496220386,0.4842467057488503,2.26333333333333,2.219575461659036
174,2017-07-01,59853112509.0625,0.69943712736801,0.5645989475084848,2.24333333333333,2.1775823487725954
175,2017-10-01,83448082762.5625,0.9702417509161433,0.641265495199498,2.37,2.1322196665988873
176,2018-01-01,71297552267.1875,0.8263986796180561,0.7125719664381579,2.76,2.0836179818125675
177,2018-04-01,74966735115.625,0.8641884459135867,0.7766769783402032,2.92,2.032011460601465
178,2018-07-01,92996465587.375,1.0680223805753992,0.8315634155484225,2.92666666666667,1.9777506347053078
179,2018-10-01,80234818901.875,0.9200872513180433,0.8750294473586688,3.03333333333333,1.9213159529587296
180,2019-01-01,100728194342.5625,1.148630801887422,0.9046792907050031,2.65333333333333,1.8633321439853034
181,2019-04-01,131432136816.375,1.4854680862387932,0.9179137157620064,2.33333333333333,1.8045834160471683
182,2019-07-01,117931481038.0,1.3248397055059176,0.9119202909191267,1.79666666666667,1.7460295204130754
183,2019-10-01,101032986109.3125,1.127095442387426,0.8836633638790783,1.79333333333333,1.6888227049657116
184,2020-01-01,70844288174.9375,0.784389200576047,0.8298737756292005,1.37666666666667,1.6343255851273373
185,2020-04-01,33849673807.625,0.3720231897330136,0.7470383040319444,0.686666666666667,1.5841299595407294
186,2020-07-01,-46369662913.75,-0.5099145714397518,0.6313888337774627,0.65,1.540076598300673
187,2020-10-01,-172070352496.125,-1.8941750781727142,0.47889124943830996,0.863333333333334,1.504276031889277
188,2021-01-01,32580065437.8125,0.3567826400433914,0.28523404836365995,1.31666666666667,1.4791303693263345
189,2021-04-01,4961464165.0625,0.0544227171971503,0.04581667014682045,1.59333333333333,1.4673561744044505
190,2021-07-01,14413879346.0,0.15787577383783785,-0.2442624606024142,1.32333333333333,1.4720084292362916
191,2021-10-01,-11773081782.3125,-0.12933222030473512,-0.5902181814526921,1.53666666666667,1.4965056146996227
192,2022-01-01,-30240744676.3125,-0.33353174537564056,-0.9975911325877307,1.94,1.544655937724019
