,date,fiscal_balance,velocity_bills_issued_as_percent_gdp,bills_supply_trend,value,value_trend
75,1992-10-01,121083359583.0,1.9052728001202037,1.413387546448908,6.74333333333333,6.731623937625987
76,1993-01-01,50774568060.03125,0.7941307780958852,1.3850671773866774,6.28,6.661343142261798
77,1993-04-01,88378532637.73438,1.3718909640903272,1.3618061999929822,5.99,6.596219878205543
78,1993-07-01,97974536745.04688,1.5062418330459522,1.3436257190950855,5.61666666666667,6.5360305505869984
79,1993-10-01,98584975534.96875,1.5019660020255263,1.3305242178378263,5.60666666666667,6.480529604205546
80,1994-01-01,61610521172.0625,0.9375576771115746,1.3224775104576834,6.06666666666667,6.429451817436641
81,1994-04-01,83396980874.15625,1.2572129296507033,1.3194387844512283,7.08333333333333,6.382514605406222
82,1994-07-01,112430138981.23438,1.6721125475410765,1.32133873190915,7.33333333333333,6.339420322986106
83,1994-10-01,148247331385.625,2.1775290989244067,1.3280857695966553,7.83666666666667,6.299858558521554
84,1995-01-01,192271993766.4375,2.7861232945304404,1.3395663471706711,7.48333333333333,6.263508409560246
85,1995-04-01,214861724873.3125,3.0747690623450943,1.3556453427339008,6.62,6.230040732210046
86,1995-07-01,194914182275.54688,2.774993417937234,1.3761665447353981,6.32333333333333,6.1991203561109955
87,1995-10-01,144844441483.6875,2.043683869627245,1.4009532190369518,5.89333333333333,6.170408257365102
88,1996-01-01,157166639546.4375,2.182817846196949,1.4298087597741962,5.91,6.143563682125559
89,1996-04-01,146460494288.82812,2.011960254697015,1.462517422450976,6.72,6.118246213905164
90,1996-07-01,101708820471.51562,1.3876307346906211,1.4988451375151257,6.78,6.094117778021751
91,1996-10-01,105013192305.25,1.4208209404005183,1.5385404024734362,6.34333333333333,6.070844576956614
92,1997-01-01,111071202012.0,1.4904599783212416,1.581335250413212,6.56333333333333,6.048098950759925
93,1997-04-01,90323671444.625,1.2064676437064814,1.6269462926074298,6.69666666666667,6.025561156995314
94,1997-07-01,117787496494.1875,1.5551408187902283,1.6750758326901514,6.24333333333333,6.002921065073819
95,1997-10-01,128812953531.28125,1.6817799373200735,1.7254130496984423,5.90666666666667,5.979879760185551
96,1998-01-01,87099655266.9375,1.1343444944449796,1.7776352470866905,5.58666666666667,5.956151052395502
97,1998-04-01,101030056621.65625,1.3045816530819334,1.8314091646288178,5.59666666666667,5.931462886828009
98,1998-07-01,108897061626.9375,1.3937119893159637,1.88639234993353,5.20333333333333,5.905558651222505
99,1998-10-01,128434244233.75,1.624868090301786,1.9422345861073327,4.67,5.878198377501282
100,1999-01-01,121083328329.375,1.5190563621960371,1.9985793719096945,4.98333333333333,5.84915983434806
101,1999-04-01,78595860207.8125,0.9773389879282522,2.0550654505543577,5.54,5.818239508154305
102,1999-07-01,111496032392.96875,1.3705598980414206,2.111328383120384,5.88333333333333,5.78525347004828
103,1999-10-01,183458506079.59375,2.213855547009634,2.1670021623462,6.14,5.750038127079961
104,2000-01-01,140817040736.1875,1.692052030157272,2.221720862389469,6.48,5.712450855992988
105,2000-04-01,199714511711.90625,2.3659115566328484,2.2751203199452976,6.17666666666667,5.672370518373001
106,2000-07-01,202047525768.75,2.3700801847334008,2.3268398419248397,5.89333333333333,5.62969785631972
107,2000-10-01,268856975422.34375,3.104823381883697,2.3765239347060567,5.56666666666667,5.584355768148275
108,2001-01-01,272889378049.78125,3.0945259825259397,2.4238240497779446,5.05,5.536289463983403
109,2001-04-01,264846403042.28125,2.945129539530306,2.4684003404092034,5.27,5.485466501468163
110,2001-07-01,87885084652.25,0.9676507288821434,2.5099234237819443,4.98,5.431876702166988
111,2001-10-01,14417722887.25,0.15661279989014065,2.5480761428406153,4.77,5.375531949600956
112,2002-01-01,88010147964.90625,0.9414857040631158,2.582555321916002,5.07666666666667,5.316465870211242
113,2002-04-01,-31225396901.9375,-0.3305030079894071,2.613073509993724,5.1,5.254733398904846
114,2002-07-01,96131631121.8125,1.0068009287282977,2.639360705306328,4.26,5.1904102311947815
115,2002-10-01,197073340862.6875,2.0303102741437042,2.661166054737637,4.00666666666667,5.12359216430498
116,2003-01-01,209549780046.46875,2.1276515929651083,2.6782595213376994,3.92,5.054394329968284
117,2003-04-01,174723531071.21875,1.7481397021246754,2.6904335130562527,3.62,4.982950322004019
118,2003-07-01,404158446841.75,3.9943057388452483,2.697504465612266,4.23333333333333,4.909411222119684
119,2003-10-01,207008357590.40625,2.0235675301405585,2.6993143722267394,4.28666666666667,4.833944527739426
120,2004-01-01,219431356126.625,2.1100196074276796,2.6957322527555565,4.02,4.756732986020081
121,2004-04-01,220124237524.09375,2.092725319634275,2.6866555545688184,4.6,4.677973338573614
122,2004-07-01,241241765809.1875,2.259307844944089,2.67201147733269,4.30333333333333,4.597874981772907
123,2004-10-01,244572128020.28125,2.2624258367066994,2.6517582136594315,4.17333333333333,4.516658547875987
124,2005-01-01,363675048728.3125,3.296009364209845,2.625886097400901,4.29666666666667,4.43455441256179
125,2005-04-01,362958540136.84375,3.2452829854184677,2.5944186511704257,4.16,4.351801134828738
126,2005-07-01,457991826119.25,3.9947929894665952,2.5574135244875826,4.21333333333333,4.268643835565471
127,2005-10-01,406940868635.84375,3.506041303318825,2.514963313750026,4.49,4.185332521461158
128,2006-01-01,427374798130.78125,3.6214561004272094,2.467196255046146,4.57,4.102120361280934
129,2006-04-01,431325813788.96875,3.598960929457785,2.4142767806319334,5.07,4.019261921890106
130,2006-07-01,449727303992.5,3.696789027061148,2.3564059297050886,4.89666666666667,3.9370113717688384
131,2006-10-01,373330813994.625,3.041325773072396,2.293821603918991,4.63,3.8556206601171517
132,2007-01-01,495097926752.46875,3.9188007832772023,2.226798657888784,4.68,3.7753376800081915
133,2007-04-01,395291417208.4375,3.082755626097655,2.1556488147514825,4.84666666666667,3.696404424405737
134,2007-07-01,380040335147.375,2.916937311166173,2.0807203966515573,4.73,3.619055144220105
135,2007-10-01,379524360437.3125,2.865837735946782,2.0023978598331724,4.26,3.5435145179346694
136,2008-01-01,247937785631.5,1.8470784105157578,1.9211011238297604,3.66333333333333,3.4699958426932853
137,2008-04-01,449749516269.5625,3.2073211997731055,1.8372846840513564,3.88666666666667,3.3986992570970456
138,2008-07-01,-98903778800.8125,-0.7078968277297897,1.751436496879624,3.86333333333333,3.3298100063168836
139,2008-10-01,197037173601.4375,1.375095470321647,1.664076626190234,3.25333333333333,3.263496760486614
140,2009-01-01,360041044484.4375,2.4748448203778124,1.575755640031768,2.73666666666667,3.199909997699118
141,2009-04-01,133022326380.8125,0.8967765187782328,1.4870527460000493,3.31333333333333,3.139180463286485
142,2009-07-01,118030523282.3125,0.7934036442979229,1.3985736536563451,3.51666666666667,3.081417717422993
143,2009-10-01,236015662594.875,1.5713707329077058,1.310948152147523,3.46,3.0267087834479263
144,2010-01-01,298876457728.25,1.9603219487599042,1.2248273909959213,3.71666666666667,2.975116909663331
145,2010-04-01,291799862204.4375,1.8915949155860505,1.1408808518362066,3.49,2.9266804577198844
146,2010-07-01,218741190807.625,1.4156591503944524,1.0597929986862424,2.78666666666667,2.881411931062169
147,2010-10-01,189595661422.25,1.2209980526882045,0.982259594148482,2.86333333333333,2.839297157262744
148,2011-01-01,154743722365.5,0.9918941832958797,0.9089836687481585,3.46,2.8002946384324754
149,2011-04-01,183482606607.125,1.1664696984972456,0.8406711304240155,3.21,2.7643350842527155
150,2011-07-01,86569404175.25,0.5510477805097548,0.7780260009970995,2.42666666666667,2.7313211425330106
151,2011-10-01,106521029698.9375,0.6751336487773698,0.7217452662526125,2.04666666666667,2.70112734255609
152,2012-01-01,40570464296.6875,0.25759062116467474,0.6725133260795564,2.03666666666667,2.6736002668300283
153,2012-04-01,30670057050.5625,0.1947119599538369,0.6309960309224603,1.82333333333333,2.648558967225526
154,2012-07-01,37605800032.875,0.23838876665767217,0.5978342906091136,1.64333333333333,2.6257956418343906
155,2012-10-01,68275131178.9375,0.43104612266232184,0.573637241427879,1.70666666666667,2.605076589243358
156,2013-01-01,12474793151.875,0.07891470940507408,0.5589749571377307,1.95,2.5861434572755386
157,2013-04-01,26230012809.75,0.16571570120791124,0.5543706894038183,1.99666666666667,2.5687148036098137
158,2013-07-01,39132908537.4375,0.24671302482262178,0.5602926229610035,2.71,2.5524879860466543
159,2013-10-01,32646358531.75,0.2056047164578646,0.577145130617351,2.74666666666667,2.537141400546905
160,2014-01-01,61843164983.625,0.3880231348615318,0.6052595130192746,2.76333333333333,2.5223370855281866
161,2014-04-01,113480738808.9375,0.7070175558001183,0.6448842079096215,2.62333333333333,2.507723711261637
162,2014-07-01,151255750968.8125,0.9348279469047606,0.6961744534195422,2.49666666666667,2.4929399735698663
163,2014-10-01,144639947112.75,0.8889417788277078,0.7591813897447416,2.28,2.4776184113850324
164,2015-01-01,140868543257.4375,0.8612778031884913,0.8338405833662006,1.96666666666667,2.461389668084085
165,2015-04-01,56818776864.0625,0.3480308998977096,0.9199599577851829,2.16666666666667,2.4438872168763384
166,2015-07-01,221633414229.5625,1.3370639135916738,1.017207114551816,2.22,2.4247525708765294
167,2015-10-01,173543830559.0,1.0414955366603014,1.1250960281764337,2.19,2.4036409988547565
168,2016-01-01,207315206819.625,1.2329138981519177,1.2429730983220952,1.92,2.3802277680127166
169,2016-04-01,180844162811.8125,1.0713662363267111,1.3700025424866973,1.75333333333333,2.3542149354937063
170,2016-07-01,269435341058.5625,1.579207736338364,1.5051511121924792,1.56333333333333,2.325338710692072
171,2016-10-01,223719572387.6875,1.3009553081108207,1.6471721155104326,2.13,2.2933774107857623
172,2017-01-01,218965013189.8125,1.2636944339162368,1.7945887285567286,2.44333333333333,2.258160032273879
173,2017-04-01,227339957379.875,1.3034645307091552,1.945676578407895,2.26333333333333,2.219575461659036
174,2017-07-01,337734250668.625,1.9133456846148755,2.0984455796911035,2.24333333333333,2.1775823487725954
175,2017-10-01,334597371890.6875,1.8788309250612498,2.2506210069155816,2.37,2.1322196665988873
176,2018-01-01,358205937779.0,1.9872804716509664,2.399623784420691,2.76,2.0836179818125675
177,2018-04-01,384327836141.375,2.1025220712205015,2.5425499756259278,2.92,2.032011460601465
178,2018-07-01,420336627901.375,2.2738040926462495,2.6761494530777004,2.92666666666667,1.9777506347053078
179,2018-10-01,432407658041.0,2.3120736259065864,2.796803730597345,3.03333333333333,1.9213159529587296
180,2019-01-01,484905391887.125,2.5548632116823193,2.900502938644449,2.65333333333333,1.8633321439853034
181,2019-04-01,483142624956.375,2.5141425193040052,2.982821923819226,2.33333333333333,1.8045834160471683
182,2019-07-01,459929349788.75,2.364541039865367,3.0388954532371724,1.79666666666667,1.7460295204130754
183,2019-10-01,427894689799.625,2.1708728701204683,3.0633925043191566,1.79333333333333,1.6888227049657116
184,2020-01-01,304773275024.75,1.5313915778109057,3.0504896203493006,1.37666666666667,1.6343255851273373
185,2020-04-01,3568010723618.25,14.422661964016953,2.9938433119629986,0.686666666666667,1.5841299595407294
186,2020-07-01,1010882726723.75,4.21516085954317,2.8865614845367693,0.65,1.540076598300673
187,2020-10-01,-645139850819.75,-2.846708494370748,2.7211738712615405,0.863333333333334,1.504276031889277
188,2021-01-01,2383688018215.875,9.208176224465605,2.489601451490266,1.31666666666667,1.4791303693263345
189,2021-04-01,19837514980.125,0.08142957324795702,2.1831248337605533,1.59333333333333,1.4673561744044505
190,2021-07-01,-176980092.875,-0.0007338959818454301,1.792351582702864,1.32333333333333,1.4720084292362916
191,2021-10-01,-316084513043.625,-1.339584503298908,1.307182468853802,1.53666666666667,1.4965056146996227
192,,,,,1.94,
