,date,fiscal_balance,velocity_bills_issued_as_percent_gdp,bills_supply_trend,value,value_trend
91,1996-10-01,5.50734376648624e+61,-410.12879558643107,-62.95488667414123,7.56936666666667,6.979677470647699
92,1997-01-01,1.7482472415986927e+62,-389.91299735670583,-63.24856080176675,7.40193333333333,6.881872832252783
93,1997-04-01,-3.0543733954284023e+62,-806.4872573622454,-63.334919150435866,7.31596666666667,6.785126456496349
94,1997-07-01,2.2014140823960614e+62,87.58537869880129,-63.20475191435626,6.98953333333333,6.689494752995847
95,1997-10-01,8.69459765827744e+62,-276.0951126659994,-62.85039443833495,6.50293333333333,6.5950322982566645
96,1998-01-01,5.757268294029687e+64,505.2892311102378,-62.26579151239329,6.0453,6.501791653034549
97,1998-04-01,-2.1731487056343096e+64,-182.44861382040924,-61.4465515480314,5.82133333333333,6.409823176452118
98,1998-07-01,9.002567505257446e+64,306.78560197008846,-60.389990434708416,5.51783333333333,6.319174837378188
99,1998-10-01,5.973171228873167e+70,-529.0975680652348,-59.09516491151823,4.81936666666667,6.229892023611943
100,1999-01-01,1.037922303435069e+70,-86.8626877346823,-57.56289532545321,4.45803333333333,6.142017349447093
101,1999-04-01,1.8546771989329367e+70,-144.3756053313262,-55.79577768406102,4.89013333333333,6.055590462224489
102,1999-07-01,4.276256859168995e+71,374.3410720594264,-53.79818494671366,5.49806666666667,5.970647848514894
103,1999-10-01,1.7878502294368936e+71,92.90043866951261,-51.576257535119304,5.52786666666667,5.887222640606747
104,2000-01-01,1.279899600650574e+72,272.8168608536204,-49.13788308012248,5.60936666666667,5.805344424007105
105,2000-04-01,4.504987021481102e+72,-243.6727821339395,-46.49266545824864,5.31143333333333,5.7250390466971375
106,2000-07-01,2.069837712715542e+73,-361.87430147071683,-43.65188320786511,5.3191,5.6463284309167285
107,2000-10-01,4.0547023276829754e+73,-323.9395500434936,-40.6284374512402,5.076,5.569230388286048
108,2001-01-01,-4.3591131519752005e+73,-260.30295783735573,-37.43678948519816,4.79163333333333,5.49375843910517
109,2001-04-01,4.8363237591302514e+73,140.6133194101773,-34.09288823947893,5.08573333333333,5.4199216367059995
110,2001-07-01,1.5364382417063885e+75,462.4006956592502,-30.61408783832429,5.0589,5.347724397764052
111,2001-10-01,8.980388458789682e+74,145.77202986491014,-27.01905553722745,4.78173333333333,5.277166339510867
112,2002-01-01,4.623209621868132e+80,529.0960770813649,-23.327670343192246,5.0208,5.208242124821007
113,2002-04-01,-1.813380166607614e+80,-211.9587016504123,-19.560912663265633,5.20033333333333,5.140941316180902
114,2002-07-01,3.550219159752838e+79,37.67140247657614,-15.740745362515348,4.74976666666667,5.075248239579979
115,2002-10-01,9.472816222540892e+81,-467.41221647633387,-11.889986649042498,4.60606666666667,5.011141859397782
116,2003-01-01,1.1349734919468319e+82,-281.4773233159519,-8.032175240026874,4.3091,4.948595665393965
117,2003-04-01,1.5321128471138923e+82,-215.55216683416282,-4.191428299220803,4.26623333333333,4.887577572941376
118,2003-07-01,1.9901275543577488e+82,-213.1226376552956,-0.3922926727153211,4.575,4.828049837675558
119,2003-10-01,1.212396698447637e+84,484.90902985018624,3.3404100137801436,4.95603333333333,4.769968985767301
120,2004-01-01,1.5124644778673566e+84,240.52134110615663,6.981743796492978,4.7673,4.713285761058134
121,2004-04-01,4.5050007773574467e+83,52.29034133654138,10.506823717913292,5.0896,4.657945090331774
122,2004-07-01,3.5392645213113366e+86,-514.3598429543704,13.890985401410106,5.00876666666667,4.603886068027901
123,2004-10-01,4.032763299702074e+86,-288.9718182074306,17.109958147249188,4.6634,4.551041961737775
124,2005-01-01,7.894082992868925e+87,-490.5122192442758,20.14004080470582,4.6421,4.499340239854494
125,2005-04-01,-5.044746032599575e+87,1002.4572084083943,22.958279638557883,4.44126666666667,4.4487026227838715
126,2005-07-01,3.5194681523832018e+87,124.54125223515906,25.542647371826376,4.27896666666667,4.39904515915523
127,2005-10-01,1.4119259320471184e+89,460.5972298767888,27.872222550223086,4.29323333333333,4.350278328504533
128,2006-01-01,-2.6152558329533864e+89,385.6044700182878,29.927368337346365,4.1824,4.302307171935582
129,2006-04-01,3.916035029245683e+89,-181.95571581271903,31.689909813258694,4.61033333333333,4.255031452298239
130,2006-07-01,1.847766949432116e+90,-426.641756660738,33.14330881266157,4.62056666666667,4.208345845455812
131,2006-10-01,2.7416643954494366e+90,212.9097098065698,34.272835302474036,4.5934,4.162140164247025
132,2007-01-01,3.22299117397079e+91,403.6375396982591,35.06573426220645,4.8616,4.1162996167812205
133,2007-04-01,4.158969385750019e+91,226.0451226723131,35.51138699410805,5.20726666666667,4.07070510073863
134,2007-07-01,1.1342615178193271e+93,-449.9184888756601,35.60146575365469,5.1837,4.025233535380842
135,2007-10-01,4.713840198127435e+92,-148.12385153696727,35.33008055452949,4.79253333333333,3.9797582330097967
136,2008-01-01,1.105753875935967e+93,-238.46584311219095,34.69391696583632,4.5203,3.93414931164685
137,2008-04-01,1.2482359595083747e+94,358.9711480414282,33.69236368287356,4.90726666666667,3.8882741507367307
138,2008-07-01,5.0216186505516886e+94,349.8527011909852,32.32762861638096,4.78206666666667,3.841997891714409
139,2008-10-01,5.0139455263386274e+94,178.3322827314895,30.604842208762577,4.15326666666667,3.795183985306132
140,2009-01-01,1.405965898563571e+99,529.0329632479129,28.53214664937117,3.5365,3.747694787469124
141,2009-04-01,-6.515681923735268e+98,-273.04002595651014,26.120769624531675,3.5833,3.699392205907686
142,2009-07-01,-1.5412628965032948e+98,-74.80651805385035,23.385081201564503,3.73153333333333,3.650138399136639
143,2009-10-01,3.127595577875845e+101,-523.9949387326673,20.342632409656872,3.73873333333333,3.5997965300963
144,2010-01-01,4.828311814427026e+102,-497.99353011593314,17.01417404402072,4.05213333333333,3.5482315763564354
145,2010-04-01,6.725380907885504e+101,-64.54207476883404,13.4236541833573,3.8262,3.4953111989798136
146,2010-07-01,7.405759584118369e+103,459.29103682120325,9.59819287424159,3.2896,3.4409066721492647
147,2010-10-01,1.256580499816405e+105,484.79257261565056,5.568032399620321,3.32976666666667,3.384893875695364
148,2011-01-01,2.9897197266904005e+104,75.16525733629665,1.3664615122108046,3.78193333333333,3.3271543526950853
149,2011-04-01,8.452029502425689e+105,-345.6828702097867,-2.97028802283009,3.56053333333333,3.2675764343449987
150,2011-07-01,6.885467004143178e+107,-519.4203321770065,-7.403174268008442,2.867,3.2060564343458524
151,2011-10-01,4.019975895383384e+107,-198.97015568130828,-11.890509064821288,2.3345,3.14249991506856
152,2012-01-01,5.601688693202553e+107,-203.70113418960062,-16.388154861180183,2.2175,3.076823027804883
153,2012-04-01,5.768099735103694e+112,529.0714989658247,-20.849756216206224,1.97436666666667,3.008953929439328
154,2012-07-01,-1.6314802802009368e+112,-142.26961444959161,-25.22700782009816,1.68266666666667,2.9388342779119903
155,2012-10-01,3.475141050292182e+111,27.135901470595353,-29.469960903171796,1.79763333333333,2.8664208088753145
156,2013-01-01,9.984686157125003e+114,-519.8577916299431,-33.52736994459757,2.07813333333333,2.7916869959810104
157,2013-04-01,8.400201215674746e+114,-245.5496712427248,-37.347081627762975,2.01163333333333,2.7146247972665285
158,2013-07-01,9.393543347258408e+114,-199.94053463493952,-40.87646802561319,2.6747,2.635246490143778
159,2013-10-01,1.75014672889726e+117,513.5124992582126,-44.06290603571867,2.79466666666667,2.5535865975260155
160,2014-01-01,5.4595570899308635e+116,97.58439649622717,-46.854305121252004,2.83613333333333,2.4697039076620078
161,2014-04-01,1.7616355803117467e+117,179.60277927206337,-49.19968545045017,2.7416,2.3836835902798486
162,2014-07-01,3.0584332005574858e+119,-509.6403134142811,-51.049808563564454,2.58696666666667,2.2956394116760466
163,2014-10-01,2.5219814883067333e+119,-239.83468690949908,-52.35786273270937,2.11163333333333,2.2057160514186993
164,2015-01-01,7.830033992141424e+119,-329.6013702357493,-53.080205216429235,1.70653333333333,2.114091523366813
165,2015-04-01,5.165626266444594e+120,362.3128167242118,-53.17716364722593,1.98296666666667,2.020979703741097
166,2015-07-01,3.722735844481441e+121,413.1883645870709,-52.6138988266913,1.99886666666667,1.926632969014725
167,2015-10-01,9.5552144404654e+121,321.9788373838481,-51.3613312393107,1.91576666666667,1.8313449464258449
168,2016-01-01,2.0482641225107502e+124,524.1009551349465,-49.39713363241353,1.60996666666667,1.7354533799468408
169,2016-04-01,3.9077760092439455e+124,-254.58979166380854,-46.70679204615389,1.47196666666667,1.6393431145785424
170,2016-07-01,7.940151241370083e+123,-47.8031979907378,-43.28473771383241,0.8411,1.5434492018708683
171,2016-10-01,2.90640082214322e+126,-517.0455513779755,-39.13555228926478,1.2978,1.448260129604587
172,2017-01-01,7.776086760428338e+125,-114.05091118994099,-34.27524889432786,1.3067,1.3543211786021123
173,2017-04-01,-3.028616123672126e+126,-392.12588921640406,-28.73263151622986,1.09366666666667,1.2622379096684773
174,2017-07-01,7.468321903965722e+127,486.2900018094055,-22.550735320445035,1.213,1.1726797836969123
175,2017-10-01,2.874634421140122e+130,527.1328767328982,-15.7883504816933,1.32986666666667,1.0863839180066064
176,2018-01-01,-5.670075934753039e+128,-7.910438832394508,-8.521632171732321,1.5015,1.0041589820135108
177,2018-04-01,2.0631404564667345e+134,-528.8851053184884,-0.8457993791698115,1.47843333333333,0.926889235368292
178,2018-07-01,1.8630664513006495e+133,-45.70438765486721,7.123074727121065,1.4251,0.8555387117287276
179,2018-10-01,7.501482964554295e+133,-123.28845887170962,15.246178142937993,1.4376,0.7911555513670843
180,2019-01-01,1.1455829840168093e+134,-176.0110602641599,23.359978297631272,1.25036666666667,0.734876485846299
181,2019-04-01,3.014936030935921e+136,517.0469035362311,31.274140426064548,1.07986666666667,0.6879314780319277
182,2019-07-01,2.327599116619658e+136,190.4781925408617,38.76934318641794,0.6687,0.6516485207401228
183,2019-10-01,2.0734858524140653e+136,104.3088021777651,45.59498863014075,0.744366666666666,0.6274585973551448
184,2020-01-01,6.695464355874337e+137,-396.28302792251867,51.46680359399413,0.6058,0.6169008077830664
185,2020-04-01,1.2152768080684213e+139,-493.67359994220845,56.064329547663405,0.303333333333333,0.6216276631416475
186,2020-07-01,1.604791899353147e+138,-61.12582038078309,59.02829789405243,0.251366666666667,0.6434105526195371
187,2020-10-01,2.209328629491633e+140,471.43881745752714,59.95788768292195,0.337266666666667,0.6841453859712159
188,2021-01-01,5.357519837771147e+137,0.8439771567094014,58.40786266214744,0.611666666666667,0.7458584151473104
189,2021-04-01,-6.088224328909793e+138,-8.732822915028692,53.8855845544293,0.870733333333333,0.8307122385931356
190,2021-07-01,1.8706050843795926e+146,529.0994306767876,45.84789941093425,0.714733333333333,0.9410119917816164
191,2021-10-01,-5.367578591422453e+145,-145.4615680253352,33.69789385683234,0.9533,1.0792117275798567
192,,,,,1.4133,
